"ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"1558607609","AuthorsNamesList","watson,ian","the bookman, inc.","null"
"1558607609","AuthorsNamesList","watson,ian","worldofbooks","null"
"1558607692","AuthorsNamesList","wayner,peter","a1books","null"
"1558607692","AuthorsNamesList","wayner,peter","blackwell online","null"
"1558607692","AuthorsNamesList","wayner,peter","bookbuyers online","null"
"1558607692","AuthorsNamesList","wayner,peter","books2anywhere.com","null"
"1558607692","AuthorsNamesList","wayner,peter","caiman","null"
"1558607692","AuthorsNamesList","wayner,peter","free postage ! @thebookcompany","null"
"1558607692","AuthorsNamesList","wayner,peter","gunars store","null"
"1558607692","AuthorsNamesList","wayner,peter","gunter koppon","null"
"1558607692","AuthorsNamesList","wayner,peter","lakeside books","null"
"1558607692","AuthorsNamesList","wayner,peter","limelight bookshop","null"
"1558607692","AuthorsNamesList","wayner,peter","papamedia.com","null"
"1558607692","AuthorsNamesList","wayner,peter","paperbackworld.de","null"
"1558607692","AuthorsNamesList","wayner,peter","quartermelon","null"
"1558607692","AuthorsNamesList","wayner,peter","stratford books","null"
"1558607692","AuthorsNamesList","wayner,peter","thebookcom","null"
"1558607692","AuthorsNamesList","wayner,peter","versandantiquariat robert a. mueller","null"
"1558607692","AuthorsNamesList","wayner,peter","worldofbooks","null"
"155860779X","AuthorsNamesList","vijayananda,kateel; morrow,monique","a1books","null"
"155860779X","AuthorsNamesList","vijayananda,kateel; morrow,monique","boox2relyon","null"
"155860779X","AuthorsNamesList","vijayananda,kateel; morrow,monique","dotcom liquidators / dc 1","null"
"155860779X","AuthorsNamesList","vijayananda,kateel; morrow,monique","papamedia.com","null"
"155860779X","AuthorsNamesList","vijayananda,kateel; morrow,monique","paperbackworld.de","null"
"155860779X","AuthorsNamesList","morrow,monique","revaluation books","null"
"155860779X","AuthorsNamesList","morrow,monique","sarl culture-factory","null"
"155860779X","AuthorsNamesList","vijayananda,kateel; morrow,monique","silicon valley fine books","null"
"155860779X","AuthorsNamesList","morrow,monique","the book depository","null"
"155860779X","AuthorsNamesList","vijayananda,kateel; morrow,monique","the bookman, inc.","null"
"155860779X","AuthorsNamesList","vijayananda,kateel; morrow,monique","vielbuch.de - onlineantiquariat","null"
"155860782X","AuthorsNamesList","loshin,pete","a1books","null"
"155860782X","AuthorsNamesList","loshin,pete","blackwell online","null"
"155860782X","AuthorsNamesList","loshin,pete","bobs books","null"
"155860782X","AuthorsNamesList","loshin,pete","books down under","null"
"155860782X","AuthorsNamesList","loshin,pete","browns books","null"
"155860782X","AuthorsNamesList","loshin,pete","caiman","null"
"155860782X","AuthorsNamesList","loshin,pete","gunars store","null"
"155860782X","AuthorsNamesList","loshin,pete","gunter koppon","null"
"155860782X","AuthorsNamesList","loshin,pete","limelight bookshop","null"
"155860782X","AuthorsNamesList","loshin,pete","papamedia.com","null"
"155860782X","AuthorsNamesList","loshin,pete","revaluation books","null"
"155860782X","AuthorsNamesList","loshin,pete","sarl culture-factory","null"
"155860782X","AuthorsNamesList","loshin,pete","the book depository","null"
"155860782X","AuthorsNamesList","loshin,pete","universalathenaeum","null"
"155860782X","AuthorsNamesList","loshin,pete","vielbuch.de - onlineantiquariat","null"
"155860782X","AuthorsNamesList","loshin,pete","worldofbooks","null"
"1558607838","AuthorsNamesList","fogel,david","a1books","null"
"1558607838","AuthorsNamesList","fogel,david","blackwell online","null"
"1558607838","AuthorsNamesList","fogel,david","bobs books","null"
"1558607838","AuthorsNamesList","fogel,david","books down under","null"
"1558607838","AuthorsNamesList","fogel,david","free postage ! @thebookcompany","null"
"1558607838","AuthorsNamesList","fogel,david","gunars store","null"
"1558607838","AuthorsNamesList","fogel,david","gunter koppon","null"
"1558607838","AuthorsNamesList","fogel,david","lakeside books","null"
"1558607838","AuthorsNamesList","fogel,david","leaf-e-lady books","null"
"1558607838","AuthorsNamesList","fogel,david","limelight bookshop","null"
"1558607838","AuthorsNamesList","fogel,david","mindfair","null"
"1558607838","AuthorsNamesList","fogel,david","moonxscape","null"
"1558607838","AuthorsNamesList","fogel,david","papamedia.com","null"
"1558607838","AuthorsNamesList","fogel,david","powell's  books","null"
"1558607838","AuthorsNamesList","fogel,david","quartermelon","null"
"1558607838","AuthorsNamesList","fogel,david","revaluation books","null"
"1558607838","AuthorsNamesList","fogel,david","sarl culture-factory","null"
"1558607838","AuthorsNamesList","fogel,david","the book depository","null"
"1558607838","AuthorsNamesList","fogel,david","thebookcom","null"
"1558607838","AuthorsNamesList","fogel,david","tomes in the attic","null"
"1558607838","AuthorsNamesList","fogel,david","worldofbooks","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","a1books","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","bobs books","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","books down under","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","cobu gmbh & co. kg","null"
"1558607870","AuthorsNamesList","strothotte,thomas","free postage ! @thebookcompany","null"
"1558607870","AuthorsNamesList","strothotte,thomas","gunars store","null"
"1558607870","AuthorsNamesList","strothotte,thomas","gunter koppon","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","htbook","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","lakeside books","null"
"1558607870","AuthorsNamesList","strothotte,thomas","limelight bookshop","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","livrenoir","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","papamedia.com","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","quartermelon","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","stratford books","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","sunmark store","null"
"1558607870","AuthorsNamesList","schlechtweg,stefan; strothotte,thomas","the bookman, inc.","null"
"1558607870","AuthorsNamesList","strothotte,thomas","thebookcom","null"
"1558607870","AuthorsNamesList","strothotte,thomas","worldofbooks","null"
"1558607900","AuthorsNamesList","witten,ian","a1books","null"
"1558607900","AuthorsNamesList","witten,ian; bainbridge,david","blackwell online","null"
"1558607900","AuthorsNamesList","witten,ian; bainbridge,david","bobs books","null"
"1558607900","AuthorsNamesList","witten,ian; bainbridge,david","book lovers usa","null"
"1558607900","AuthorsNamesList","witten,ian; bainbridge,david","bookarama, inc","null"
"1558607900","AuthorsNamesList","witten,ian; bainbridge,david","books down under","null"
"1558607900","AuthorsNamesList","witten,ian","browns books","null"
"1558607900","AuthorsNamesList","witten,ian","caiman","null"
"1558607900","AuthorsNamesList","witten,ian","free postage ! @thebookcompany","null"
"1558607900","AuthorsNamesList","witten,ian","gunars store","null"
"1558607900","AuthorsNamesList","witten,ian","gunter koppon","null"
"1558607900","AuthorsNamesList","witten,ian; bainbridge,david","ihs atp","null"
"1558607900","AuthorsNamesList","witten,ian; bainbridge,david","lakeside books","null"
"1558607900","AuthorsNamesList","witten,ian","limelight bookshop","null"
"1558607900","AuthorsNamesList","witten,ian; bainbridge,david","papamedia.com","null"
"1558607900","AuthorsNamesList","witten,ian; bainbridge,david","quartermelon","null"
"1558607900","AuthorsNamesList","witten,ian; bainbridge,david","revaluation books","null"
"1558607900","AuthorsNamesList","witten,ian","sarl culture-factory","null"
"1558607900","AuthorsNamesList","witten,ian; bainbridge,david","stratford books","null"
"1558607900","AuthorsNamesList","witten,ian","the book depository","null"
"1558607900","AuthorsNamesList","witten,ian","thebookcom","null"
"1558607900","AuthorsNamesList","witten,ian","worldofbooks","null"
"1558607927","AuthorsNamesList","poynton,charles","a1books","null"
"1558607927","AuthorsNamesList","poynton,charles","aha-buch","null"
"1558607927","AuthorsNamesList","poynton,charles","ashleyjohnson","null"
"1558607927","AuthorsNamesList","poynton,charles","blackwell online","null"
"1558607927","AuthorsNamesList","poynton,charles","bobs books","null"
"1558607927","AuthorsNamesList","poynton,charles","book lovers usa","null"
"1558607927","AuthorsNamesList","poynton,charles","books down under","null"
"1558607927","AuthorsNamesList","poynton,charles","browns books","null"
"1558607927","AuthorsNamesList","poynton,charles","caiman","null"
"1558607927","AuthorsNamesList","poynton,charles","cobu gmbh & co. kg","null"
"1558607927","AuthorsNamesList","poynton,charles","free postage ! @thebookcompany","null"
"1558607927","AuthorsNamesList","poynton,charles","gunars store","null"
"1558607927","AuthorsNamesList","poynton,charles","gunter koppon","null"
"1558607927","AuthorsNamesList","poynton,charles","htbook","null"
"1558607927","AuthorsNamesList","poynton,charles","lakeside books","null"
"1558607927","AuthorsNamesList","poynton,charles","papamedia.com","null"
"1558607927","AuthorsNamesList","poynton,charles","paperbackworld.de","null"
"1558607927","AuthorsNamesList","poynton,charles","powell's  books","null"
"1558607927","AuthorsNamesList","poynton,charles","quartermelon","null"
"1558607927","AuthorsNamesList","poynton,charles","revaluation books","null"
"1558607927","AuthorsNamesList","poynton,charles","sarl culture-factory","null"
"1558607927","AuthorsNamesList","poynton,charles","the book depository","null"
"1558607927","AuthorsNamesList","poynton,charles","thebookcom","null"
"1558607927","AuthorsNamesList","poynton,charles","versandantiquariat robert a. mueller","null"
"1558607927","AuthorsNamesList","poynton,charles","webbookstore","null"
"1558607927","AuthorsNamesList","poynton,charles","worldofbooks","null"
"1558607978","AuthorsNamesList","fogel,gary","a1books","null"
"1558607978","AuthorsNamesList","fogel,gary","best book deals","null"
"1558607978","AuthorsNamesList","corne,david; fogel,gary","bobs books","null"
"1558607978","AuthorsNamesList","corne,david; fogel,gary","books down under","null"
"1558607978","AuthorsNamesList","fogel,gary","caiman","null"
"1558607978","AuthorsNamesList","corne,david","gunars store","null"
"1558607978","AuthorsNamesList","fogel,gary","gunter koppon","null"
"1558607978","AuthorsNamesList","fogel,gary","limelight bookshop","null"
"1558607978","AuthorsNamesList","corne,david; fogel,gary","oakwood books/ emb triad","null"
"1558607978","AuthorsNamesList","corne,david; fogel,gary","papamedia.com","null"
"1558607978","AuthorsNamesList","fogel,gary","powell's  books","null"
"1558607978","AuthorsNamesList","corne,david; fogel,gary","reliable book service","null"
"1558607978","AuthorsNamesList","corne,david; fogel,gary","revaluation books","null"
"1558607978","AuthorsNamesList","fogel,gary","speedy books shipping from usa!","null"
"1558607978","AuthorsNamesList","fogel,gary","worldofbooks","null"
"1558607986","AuthorsNamesList","lang,tomas; ercegovac,milos","a1books","null"
"1558607986","AuthorsNamesList","lang,tomas; ercegovac,milos","ashleyjohnson","null"
"1558607986","AuthorsNamesList","ercegovac,milos","best book deals","null"
"1558607986","AuthorsNamesList","ercegovac,milos","caiman","null"
"1558607986","AuthorsNamesList","lang,tomas; ercegovac,milos","htbook","null"
"1558607986","AuthorsNamesList","ercegovac,milos","limelight bookshop","null"
"1558607986","AuthorsNamesList","lang,tomas; ercegovac,milos","papamedia.com","null"
"1558607986","AuthorsNamesList","lang,tomas; ercegovac,milos","paperbackworld.de","null"
"1558607986","AuthorsNamesList","ercegovac,milos","powell's  books","null"
"1558607986","AuthorsNamesList","lang,tomas; ercegovac,milos","reliable book service","null"
"1558607986","AuthorsNamesList","lang,tomas; ercegovac,milos","revaluation books","null"
"1558607986","AuthorsNamesList","ercegovac,milos","sarl culture-factory","null"
"1558607986","AuthorsNamesList","ercegovac,milos","speedy books shipping from usa!","null"
"1558607986","AuthorsNamesList","ercegovac,milos","the book depository","null"
"1558607986","AuthorsNamesList","lang,tomas; ercegovac,milos","the bookman, inc.","null"
"1558607986","AuthorsNamesList","lang,tomas; ercegovac,milos","versandantiquariat robert a. mueller","null"
"1558608028","AuthorsNamesList","flynt,clif","a1books","null"
"1558608028","AuthorsNamesList","flynt,clif","aha-buch","null"
"1558608028","AuthorsNamesList","flynt,clif","blackwell online","null"
"1558608028","AuthorsNamesList","corporation,noumena; flynt,clif","bobs books","null"
"1558608028","AuthorsNamesList","flynt,clif","book lovers usa","null"
"1558608028","AuthorsNamesList","corporation,noumena; flynt,clif","books down under","null"
"1558608028","AuthorsNamesList","flynt,clif","books2anywhere.com","null"
"1558608028","AuthorsNamesList","flynt,clif","browns books","null"
"1558608028","AuthorsNamesList","flynt,clif","caiman","null"
"1558608028","AuthorsNamesList","flynt,clif","free postage ! @thebookcompany","null"
"1558608028","AuthorsNamesList","flynt,clif","gunars store","null"
"1558608028","AuthorsNamesList","corporation,noumena","gunter koppon","null"
"1558608028","AuthorsNamesList","flynt,clif","lakeside books","null"
"1558608028","AuthorsNamesList","flynt,clif","papamedia.com","null"
"1558608028","AuthorsNamesList","flynt,clif","paperbackworld.de","null"
"1558608028","AuthorsNamesList","flynt,clif","powell's  books","null"
"1558608028","AuthorsNamesList","flynt,clif","quartermelon","null"
"1558608028","AuthorsNamesList","flynt,clif","revaluation books","null"
"1558608028","AuthorsNamesList","flynt,clif","sarl culture-factory","null"
"1558608028","AuthorsNamesList","flynt,clif","stratford books","null"
"1558608028","AuthorsNamesList","flynt,clif","the book depository","null"
"1558608028","AuthorsNamesList","flynt,clif","thebookcom","null"
"1558608028","AuthorsNamesList","flynt,clif","versandantiquariat robert a. mueller","null"
"1558608028","AuthorsNamesList","corporation,noumena","worldofbooks","null"
"1558608087","AuthorsNamesList","carroll,john","a1books","null"
"1558608087","AuthorsNamesList","carroll,john","alphacraze.com","null"
"1558608087","AuthorsNamesList","carroll,john","browns books","null"
"1558608087","AuthorsNamesList","carroll,john","caiman","null"
"1558608087","AuthorsNamesList","carroll,john","free postage ! @thebookcompany","null"
"1558608087","AuthorsNamesList","carroll,john","limelight bookshop","null"
"1558608087","AuthorsNamesList","carroll,john","papamedia.com","null"
"1558608087","AuthorsNamesList","carroll,john","paperbackworld.de","null"
"1558608087","AuthorsNamesList","carroll,john","pride and prejudice-books","null"
"1558608087","AuthorsNamesList","carroll,john","quartermelon","null"
"1558608087","AuthorsNamesList","carroll,john","revaluation books","null"
"1558608087","AuthorsNamesList","carroll,john","sarl culture-factory","null"
"1558608087","AuthorsNamesList","carroll,john","the book depository","null"
"1558608087","AuthorsNamesList","carroll,john","the bookman, inc.","null"
"1558608087","AuthorsNamesList","carroll,john","thebookcom","null"
"1558608087","AuthorsNamesList","carroll,john","versandantiquariat robert a. mueller","null"
"1558608109","AuthorsNamesList","loshin,peter","a1books","null"
"1558608109","AuthorsNamesList","loshin,peter","aha-buch","null"
"1558608109","AuthorsNamesList","loshin,peter","annex books inc","null"
"1558608109","AuthorsNamesList","loshin,peter","blackwell online","null"
"1558608109","AuthorsNamesList","loshin,peter","book lovers usa","null"
"1558608109","AuthorsNamesList","loshin,peter","books express","null"
"1558608109","AuthorsNamesList","loshin,peter","books2anywhere.com","null"
"1558608109","AuthorsNamesList","loshin,peter","caiman","null"
"1558608109","AuthorsNamesList","loshin,peter","free postage ! @thebookcompany","null"
"1558608109","AuthorsNamesList","loshin,peter","gunars store","null"
"1558608109","AuthorsNamesList","loshin,peter","gunter koppon","null"
"1558608109","AuthorsNamesList","loshin,peter","lakeside books","null"
"1558608109","AuthorsNamesList","loshin,peter","limelight bookshop","null"
"1558608109","AuthorsNamesList","loshin,peter","papamedia.com","null"
"1558608109","AuthorsNamesList","loshin,peter","paperbackshop-us","null"
"1558608109","AuthorsNamesList","loshin,peter","powell's  books","null"
"1558608109","AuthorsNamesList","loshin,peter","quartermelon","null"
"1558608109","AuthorsNamesList","loshin,peter","revaluation books","null"
"1558608109","AuthorsNamesList","loshin,peter","sarl culture-factory","null"
"1558608109","AuthorsNamesList","loshin,peter","the book depository","null"
"1558608109","AuthorsNamesList","loshin,peter","thebookcom","null"
"1558608109","AuthorsNamesList","loshin,peter","worldofbooks","null"
"1558608168","AuthorsNamesList","daum,berthold","a1books","null"
"1558608168","AuthorsNamesList","daum,berthold","book lovers usa","null"
"1558608168","AuthorsNamesList","daum,berthold","books2anywhere.com","null"
"1558608168","AuthorsNamesList","daum,berthold","browns books","null"
"1558608168","AuthorsNamesList","daum,berthold","caiman","null"
"1558608168","AuthorsNamesList","daum,berthold","davids antiquariat + www.catch-a-book.de","null"
"1558608168","AuthorsNamesList","daum,berthold","free postage ! @thebookcompany","null"
"1558608168","AuthorsNamesList","daum,berthold","lakeside books","null"
"1558608168","AuthorsNamesList","daum,berthold","limelight bookshop","null"
"1558608168","AuthorsNamesList","daum,berthold","papamedia.com","null"
"1558608168","AuthorsNamesList","daum,berthold","paperbackworld.de","null"
"1558608168","AuthorsNamesList","daum,berthold","powell's  books","null"
"1558608168","AuthorsNamesList","daum,berthold","revaluation books","null"
"1558608168","AuthorsNamesList","daum,berthold","sarl culture-factory","null"
"1558608168","AuthorsNamesList","daum,berthold","the book depository","null"
"1558608168","AuthorsNamesList","daum,berthold","thebookcom","null"
"1558608168","AuthorsNamesList","daum,berthold","versandantiquariat robert a. mueller","null"
"1558608168","AuthorsNamesList","dave,hollander","vielbuch.de - onlineantiquariat","null"
"1558608176","AuthorsNamesList","braun,peter; rossak,wilhelm","a1books","null"
"1558608176","AuthorsNamesList","braun,peter; rossak,wilhelm","ashleyjohnson","null"
"1558608176","AuthorsNamesList","braun,peter; rossak,wilhelm","bobs books","null"
"1558608176","AuthorsNamesList","braun,peter; rossak,wilhelm","book lovers usa","null"
"1558608176","AuthorsNamesList","braun,peter; rossak,wilhelm","books down under","null"
"1558608176","AuthorsNamesList","braun,peter","caiman","null"
"1558608176","AuthorsNamesList","rossak,wilhelm","gunars store","null"
"1558608176","AuthorsNamesList","rossak,wilhelm","gunter koppon","null"
"1558608176","AuthorsNamesList","braun,peter; rossak,wilhelm","htbook","null"
"1558608176","AuthorsNamesList","braun,peter","limelight bookshop","null"
"1558608176","AuthorsNamesList","braun,peter","papamedia.com","null"
"1558608176","AuthorsNamesList","rossak,wilhelm","paperbackshop-us","null"
"1558608176","AuthorsNamesList","braun,peter","powell's  books","null"
"1558608176","AuthorsNamesList","braun,peter; rossak,wilhelm","revaluation books","null"
"1558608176","AuthorsNamesList","braun,peter","the book depository","null"
"1558608176","AuthorsNamesList","rossak,wilhelm","worldofbooks","null"
"1558608192","AuthorsNamesList","ware,colin","a1books","null"
"1558608192","AuthorsNamesList","ware,colin","aha-buch","null"
"1558608192","AuthorsNamesList","ware,colin","blackwell online","null"
"1558608192","AuthorsNamesList","ware,colin","bobs books","null"
"1558608192","AuthorsNamesList","ware,colin","book lovers usa","null"
"1558608192","AuthorsNamesList","ware,colin","browns books","null"
"1558608192","AuthorsNamesList","ware,colin","caiman","null"
"1558608192","AuthorsNamesList","ware,colin","cobu gmbh & co. kg","null"
"1558608192","AuthorsNamesList","ware,colin","free postage ! @thebookcompany","null"
"1558608192","AuthorsNamesList","ware,colin","gunars store","null"
"1558608192","AuthorsNamesList","ware,colin","gunter koppon","null"
"1558608192","AuthorsNamesList","ware,colin","htbook","null"
"1558608192","AuthorsNamesList","ware,colin","lakeside books","null"
"1558608192","AuthorsNamesList","ware,colin","limelight bookshop","null"
"1558608192","AuthorsNamesList","ware,colin","papamedia.com","null"
"1558608192","AuthorsNamesList","ware,colin","paperbackworld.de","null"
"1558608192","AuthorsNamesList","ware,colin","powell's  books","null"
"1558608192","AuthorsNamesList","ware,colin","quartermelon","null"
"1558608192","AuthorsNamesList","ware,colin","revaluation books","null"
"1558608192","AuthorsNamesList","ware,colin","stratford books","null"
"1558608192","AuthorsNamesList","ware,colin","the book depository","null"
"1558608192","AuthorsNamesList","ware,colin","the bookman, inc.","null"
"1558608192","AuthorsNamesList","ware,colin","thebookcom","null"
"1558608192","AuthorsNamesList","ware,colin","versandantiquariat robert a. mueller","null"
"1558608192","AuthorsNamesList","ware,colin","worldofbooks","null"
"1558608206","AuthorsNamesList","harrington,jan","a1books","null"
"1558608206","AuthorsNamesList","harrington,jan","annex books inc","null"
"1558608206","AuthorsNamesList","harrington,jan","blackwell online","null"
"1558608206","AuthorsNamesList","harrington,jan","bobs books","null"
"1558608206","AuthorsNamesList","harrington,jan","book lovers usa","null"
"1558608206","AuthorsNamesList","harrington,jan","bookbyte / norwest textbooks","null"
"1558608206","AuthorsNamesList","harrington,jan","books down under","null"
"1558608206","AuthorsNamesList","harrington,jan","books2anywhere.com","null"
"1558608206","AuthorsNamesList","harrington,jan","browns books","null"
"1558608206","AuthorsNamesList","harrington,jan","caiman","null"
"1558608206","AuthorsNamesList","harrington,jan","cheaptext4u","null"
"1558608206","AuthorsNamesList","harrington,jan","cobain llc","null"
"1558608206","AuthorsNamesList","harrington,jan","cody books ltd","null"
"1558608206","AuthorsNamesList","harrington,jan","ecampus.com","null"
"1558608206","AuthorsNamesList","harrington,jan","free postage ! @thebookcompany","null"
"1558608206","AuthorsNamesList","harrington,jan","gunars store","null"
"1558608206","AuthorsNamesList","harrington,jan","gunter koppon","null"
"1558608206","AuthorsNamesList","harrington,jan","lakeside books","null"
"1558608206","AuthorsNamesList","harrington,jan","limelight bookshop","null"
"1558608206","AuthorsNamesList","harrington,jan","macysbook","null"
"1558608206","AuthorsNamesList","harrington,jan","odonnell's general store","null"
"1558608206","AuthorsNamesList","harrington,jan","opoe-abe books","null"
"1558608206","AuthorsNamesList","harrington,jan","papamedia.com","null"
"1558608206","AuthorsNamesList","harrington,jan","powell's  books","null"
"1558608206","AuthorsNamesList","harrington,jan","quartermelon","null"
"1558608206","AuthorsNamesList","harrington,jan","reliable book service","null"
"1558608206","AuthorsNamesList","harrington,jan","revaluation books","null"
"1558608206","AuthorsNamesList","harrington,jan","stratford books","null"
"1558608206","AuthorsNamesList","harrington,jan","thebookcom","null"
"1558608206","AuthorsNamesList","harrington,jan","worldofbooks","null"
"1558608214","AuthorsNamesList","nielsen,jakob","a1books","null"
"1558608214","AuthorsNamesList","nielsen,jakob","aristotle's  library","null"
"1558608214","AuthorsNamesList","nielsen,jakob","bookmantra.com","null"
"1558608214","AuthorsNamesList","nielsen,jakob","buecherdackel","null"
"1558608214","AuthorsNamesList","nielsen,jakob","caiman","null"
"1558608214","AuthorsNamesList","nielsen,jakob","free postage ! @thebookcompany","null"
"1558608214","AuthorsNamesList","nielsen,jakob","lakeside books","null"
"1558608214","AuthorsNamesList","nielsen,jakob","limelight bookshop","null"
"1558608214","AuthorsNamesList","nielsen,jakob","papamedia.com","null"
"1558608214","AuthorsNamesList","nielsen,jakob","quartermelon","null"
"1558608214","AuthorsNamesList","nielsen,jakob","revaluation books","null"
"1558608214","AuthorsNamesList","nielsen,jakob","sapientia","null"
"1558608214","AuthorsNamesList","nielsen,jakob","stratford books","null"
"1558608214","AuthorsNamesList","nielsen,jakob","thebookcom","null"
"1558608214","AuthorsNamesList","nielsen,jakob","vielbuch.de - onlineantiquariat","null"
"1558608222","AuthorsNamesList","knasmuller,","a1books","null"
"1558608222","AuthorsNamesList","knasmuller,","bobs books","null"
"1558608222","AuthorsNamesList","knasmuller,","books down under","null"
"1558608222","AuthorsNamesList","knasmuller,","elephantbooks.com","null"
"1558608222","AuthorsNamesList","knasmuller,","gunars store","null"
"1558608222","AuthorsNamesList","knasmuller,","gunter koppon","null"
"1558608222","AuthorsNamesList","knasmuller,","limelight bookshop","null"
"1558608222","AuthorsNamesList","knasmuller,","papamedia.com","null"
"1558608222","AuthorsNamesList","knasmuller,","powell's  books","null"
"1558608222","AuthorsNamesList","knasmuller,","worldofbooks","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","a1books","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","aha-buch","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","blackwell online","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","bobs books","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","books down under","null"
"1558608265","AuthorsNamesList","donahoo,michael","browns books","null"
"1558608265","AuthorsNamesList","donahoo,michael","caiman","null"
"1558608265","AuthorsNamesList","donahoo,michael","dirtcheapbooks4u","null"
"1558608265","AuthorsNamesList","donahoo,michael","gunter koppon","null"
"1558608265","AuthorsNamesList","donahoo,michael","limelight bookshop","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","papamedia.com","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","paperbackworld.de","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","quartermelon","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","revaluation books","null"
"1558608265","AuthorsNamesList","calvert,kenneth","sarl culture-factory","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","stratford books","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","textbookxdotcom","null"
"1558608265","AuthorsNamesList","calvert,kenneth","the book depository","null"
"1558608265","AuthorsNamesList","calvert,kenneth; donahoo,michael","versandantiquariat robert a. mueller","null"
"1558608265","AuthorsNamesList","donahoo,michael","worldofbooks","null"
"1558608281","AuthorsNamesList","ciciora,walter","a1books","null"
"1558608281","AuthorsNamesList","ciciora,walter; large,david; farmer,james","aha-buch","null"
"1558608281","AuthorsNamesList","ciciora,walter; adams,michael; large,david; farmer,james","ashleyjohnson","null"
"1558608281","AuthorsNamesList","ciciora,walter; adams,michael; large,david; farmer,james","bookbrothers.net","null"
"1558608281","AuthorsNamesList","ciciora,walter","caiman","null"
"1558608281","AuthorsNamesList","ciciora,walter","free postage ! @thebookcompany","null"
"1558608281","AuthorsNamesList","ciciora,walter; adams,michael; large,david; farmer,james","htbook","null"
"1558608281","AuthorsNamesList","ciciora,walter; adams,michael; large,david; farmer,james","lakeside books","null"
"1558608281","AuthorsNamesList","ciciora,walter","limelight bookshop","null"
"1558608281","AuthorsNamesList","ciciora,walter","papamedia.com","null"
"1558608281","AuthorsNamesList","ciciora,walter","powell's  books","null"
"1558608281","AuthorsNamesList","ciciora,walter; adams,michael; large,david; farmer,james","quartermelon","null"
"1558608281","AuthorsNamesList","clark,","sarl culture-factory","null"
"1558608281","AuthorsNamesList","ciciora,walter; adams,michael; large,david; farmer,james","stratford books","null"
"1558608281","AuthorsNamesList","clark,","the book depository","null"
"1558608281","AuthorsNamesList","ciciora,walter","thebookcom","null"
"155860829X","AuthorsNamesList","lacroix,zoe","a1books","null"
"155860829X","AuthorsNamesList","critchlow,terence; lacroix,zoe","aha-buch","null"
"155860829X","AuthorsNamesList","lacroix,zoe","best book deals","null"
"155860829X","AuthorsNamesList","lacroix,zoe","browns books","null"
"155860829X","AuthorsNamesList","lacroix,zoe","caiman","null"
"155860829X","AuthorsNamesList","lacroix,zoe","free postage ! @thebookcompany","null"
"155860829X","AuthorsNamesList","lacroix,zoe","limelight bookshop","null"
"155860829X","AuthorsNamesList","critchlow,terence; lacroix,zoe","mor-books","null"
"155860829X","AuthorsNamesList","critchlow,terence; lacroix,zoe","oakwood books/ emb triad","null"
"155860829X","AuthorsNamesList","critchlow,terence; lacroix,zoe","papamedia.com","null"
"155860829X","AuthorsNamesList","lacroix,zoe","powell's  books","null"
"155860829X","AuthorsNamesList","critchlow,terence; lacroix,zoe","quartermelon","null"
"155860829X","AuthorsNamesList","critchlow,terence; lacroix,zoe","revaluation books","null"
"155860829X","AuthorsNamesList","lacroix,zoe","sarl culture-factory","null"
"155860829X","AuthorsNamesList","lacroix,zoe","speedy books shipping from usa!","null"
"155860829X","AuthorsNamesList","critchlow,terence; lacroix,zoe","stratford books","null"
"155860829X","AuthorsNamesList","lacroix,zoe","the book depository","null"
"155860829X","AuthorsNamesList","lacroix,zoe","thebookcom","null"
"1558608303","AuthorsNamesList","friedlein,ashley","a1books","null"
"1558608303","AuthorsNamesList","friedlein,ashley","bobs books","null"
"1558608303","AuthorsNamesList","friedlein,ashley","bookfargo c/o christopher roman","null"
"1558608303","AuthorsNamesList","friedlein,ashley","books down under","null"
